fitness,finished,diversity,individual
147.3684210526316,True,0,"(1, 1, 1, 2, 1, 2, 1, 2, 3, 0, 1, 2, 1, 1, 1, 2, 2, 2, 2)"
127.27272727272727,True,0,"(1, 1, 0, 2, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 1, 0, 1, 1, 3, 1, 2, 2)"
155.55555555555554,True,0,"(1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 0, 2, 1, 2, 2, 2, 2)"
112.0,True,1,"(2, 0, 3, 1, 1, 0, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 3, 2, 1, 3, 0, 2, 1)"
127.27272727272727,True,0,"(1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 2, 1, 3, 2, 2, 1, 0, 3, 1, 2)"
175.0,True,0,"(1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 2, 2, 2, 2, 2, 2)"
107.6923076923077,True,0,"(1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 2, 3, 1, 2, 3, 2, 3, 1, 2, 2, 2, 1, 2, 2)"
186.66666666666666,True,0,"(2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1, 1)"
186.66666666666666,True,0,"(0, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 2)"
140.0,True,0,"(1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 0, 2, 2, 2, 2, 1)"
147.3684210526316,True,0,"(1, 1, 1, 1, 0, 1, 3, 2, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2)"
155.55555555555554,True,0,"(1, 2, 1, 1, 1, 2, 1, 1, 0, 2, 2, 2, 1, 0, 2, 2, 2, 2)"
96.55172413793103,True,1,"(1, 1, 1, 1, 1, 1, 0, 1, 2, 2, 2, 2, 0, 1, 3, 2, 0, 2, 1, 2, 0, 2, 1, 1, 2, 2, 2, 0, 2)"
175.0,True,1,"(1, 1, 2, 1, 1, 2, 2, 2, 2, 0, 2, 2, 2, 1, 1, 1)"
147.3684210526316,True,1,"(1, 1, 1, 1, 2, 0, 2, 2, 2, 1, 3, 1, 1, 2, 2, 2, 1, 1, 2)"
107.6923076923077,True,1,"(3, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 3, 3, 3, 0, 1, 2, 1, 2, 1, 1, 2, 1, 2)"
147.3684210526316,True,1,"(1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 1, 2, 3, 3, 2, 1, 1)"
140.0,True,0,"(1, 2, 1, 1, 2, 2, 2, 1, 2, 2, 2, 1, 1, 2, 0, 1, 2, 3, 2, 1)"
200.0,True,0,"(1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2)"
112.0,True,0,"(1, 1, 2, 1, 1, 2, 2, 0, 2, 2, 2, 2, 2, 1, 0, 1, 1, 2, 3, 3, 0, 2, 1, 1, 1)"
100.0,True,1,"(1, 1, 0, 1, 1, 0, 1, 1, 2, 2, 0, 2, 1, 3, 0, 2, 2, 1, 1, 2, 0, 1, 2, 3, 2, 2, 1, 2)"
90.3225806451613,True,1,"(3, 1, 1, 1, 2, 1, 2, 2, 1, 1, 0, 2, 1, 1, 2, 3, 2, 2, 0, 1, 0, 2, 1, 3, 2, 3, 1, 0, 2, 1, 2)"
147.3684210526316,True,1,"(2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 0, 2, 2, 2, 2, 3, 1, 2, 1)"
200.0,True,0,"(1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1)"
147.3684210526316,True,0,"(1, 1, 1, 1, 1, 1, 2, 0, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2)"
116.66666666666667,True,0,"(1, 1, 1, 2, 2, 1, 1, 2, 3, 1, 3, 0, 1, 2, 1, 1, 2, 1, 3, 2, 2, 1, 2, 2)"
155.55555555555554,True,1,"(1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 1, 2)"
140.0,True,0,"(1, 1, 1, 1, 0, 1, 1, 2, 1, 2, 2, 1, 2, 3, 1, 2, 1, 2, 1, 2)"
96.55172413793103,True,1,"(1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 3, 1, 1, 1, 1, 2, 0, 1, 2, 3, 0, 2, 0, 0, 2, 2, 1)"
164.7058823529412,True,0,"(1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 1)"
