fitness,finished,diversity,individual
121.73913043478261,True,3,"(1, 1, 1, 2, 1, 2, 1, 3, 1, 1, 2, 1, 2, 3, 2, 1, 1, 2, 1, 1, 2, 2, 2)"
175.0,True,6,"(0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 1)"
127.27272727272727,True,4,"(3, 0, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 3, 2, 2, 1, 2, 1, 2, 1)"
107.6923076923077,True,5,"(1, 2, 1, 0, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 2, 2, 0, 0, 2, 2, 2, 1, 3, 1, 1)"
164.7058823529412,True,2,"(1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 1, 2, 1, 1, 2, 2, 1)"
96.55172413793103,True,3,"(2, 1, 1, 3, 1, 1, 3, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1, 0, 1, 1, 1, 3, 1, 2, 2, 2)"
155.55555555555554,True,2,"(1, 2, 1, 1, 2, 2, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1, 2)"
107.6923076923077,True,7,"(3, 1, 1, 2, 1, 2, 2, 1, 2, 0, 1, 1, 2, 2, 2, 3, 2, 2, 1, 2, 1, 1, 2, 2, 2, 1)"
107.6923076923077,True,3,"(3, 0, 3, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 3, 2, 1, 2, 2, 1, 0, 2, 2, 2)"
175.0,True,2,"(1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 3, 2, 2, 2, 1)"
140.0,True,2,"(1, 1, 0, 2, 1, 3, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2)"
121.73913043478261,True,6,"(1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 3, 2, 2, 1, 2)"
127.27272727272727,True,3,"(2, 1, 1, 1, 2, 2, 0, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1)"
133.33333333333334,True,5,"(1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 0, 2, 1, 2, 2, 2, 2, 2, 2, 1)"
164.7058823529412,True,2,"(1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1)"
200.0,True,2,"(2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 2)"
140.0,True,5,"(1, 1, 1, 1, 2, 2, 1, 2, 1, 3, 1, 2, 1, 2, 1, 2, 2, 1, 2, 2)"
87.5,True,4,"(0, 2, 1, 1, 3, 1, 1, 0, 1, 2, 2, 2, 1, 1, 2, 1, 2, 2, 2, 1, 1, 0, 2, 0, 1, 2, 2, 1, 2, 2, 1, 1)"
133.33333333333334,True,4,"(2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 0, 2, 2, 1, 0, 2, 2, 2, 2, 2)"
155.55555555555554,True,4,"(1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2, 2, 1, 0, 2, 2, 2, 1)"
121.73913043478261,True,3,"(0, 1, 1, 2, 1, 1, 2, 1, 2, 0, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 2, 1)"
116.66666666666667,True,4,"(0, 0, 3, 1, 1, 1, 0, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 2, 1, 1, 2)"
116.66666666666667,True,3,"(1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 0, 1, 2, 2, 2, 2, 1, 0, 1, 2, 2, 0, 1, 2)"
155.55555555555554,True,3,"(1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2, 2, 1, 3, 2, 1, 1, 1)"
175.0,True,3,"(0, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2)"
155.55555555555554,True,3,"(1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2)"
186.66666666666666,True,2,"(1, 1, 0, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2)"
175.0,True,3,"(1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1)"
164.7058823529412,True,3,"(1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 1)"
164.7058823529412,True,2,"(1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2)"
