fitness,finished,diversity,individual
423.0769230769231,True,1,"(2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1)"
289.4736842105263,True,2,"(3, 2, 3, 3, 1, 2, 0, 2, 2, 1, 2, 3, 1, 1, 2, 2, 2, 1, 1, 2, 0, 2, 1, 1, 2, 2, 2, 2, 0, 1, 1, 1, 1, 3, 2, 0, 2, 1)"
0.5384615384615384,False,1,"(0, 2, 3, 1, 2, 2, 3, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 3, 2, 0, 1, 2, 3, 1, 1, 2, 1, 2, 0, 3, 2, 1, 2, 1, 3)"
407.4074074074074,True,1,"(2, 1, 2, 1, 2, 1, 3, 1, 2, 2, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 0, 2)"
500.0,True,4,"(2, 2, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1)"
392.85714285714283,True,4,"(2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 1, 3, 2, 1, 1, 2, 1, 1, 0, 0, 2, 2)"
500.0,True,1,"(1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2)"
392.85714285714283,True,1,"(2, 2, 1, 1, 2, 1, 2, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 0, 2, 1, 2, 1, 2, 0, 2)"
392.85714285714283,True,0,"(1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 0, 2, 2, 2, 2, 1, 1)"
379.3103448275862,True,3,"(2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 3, 2, 1, 2, 2, 2, 1, 3, 2, 1, 2, 3, 1, 2)"
423.0769230769231,True,2,"(2, 2, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 2, 1)"
478.2608695652174,True,1,"(1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2)"
458.3333333333333,True,1,"(1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1)"
343.75,True,1,"(2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 3, 2, 2, 1, 3, 1, 2, 3, 1, 1, 2, 2)"
343.75,True,2,"(2, 3, 1, 0, 2, 2, 2, 0, 2, 1, 2, 1, 1, 1, 2, 2, 1, 3, 3, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2)"
343.75,True,2,"(2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 0, 2, 1, 1, 2, 1, 2, 2, 3, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 0, 2)"
423.0769230769231,True,1,"(2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 0, 0, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2)"
423.0769230769231,True,1,"(3, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 0, 1, 2, 1)"
458.3333333333333,True,0,"(0, 0, 2, 2, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1)"
239.1304347826087,True,4,"(1, 2, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1, 3, 2, 2, 1, 3, 1, 1, 1, 1, 1, 2, 1, 3, 2, 0, 1, 3, 2, 1, 3, 0, 1, 3, 2, 1, 1, 1, 2, 2, 1, 1, 3, 1, 2)"
458.3333333333333,True,1,"(2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 3, 2, 1, 2, 2, 2, 2)"
