fitness,finished,diversity,individual
0.5675675675675675,False,2,"(3, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 3, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 3)"
275.0,True,3,"(0, 3, 2, 3, 2, 2, 2, 1, 1, 1, 1, 3, 1, 1, 1, 0, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 1, 1, 3, 1, 1, 0, 2, 1)"
440.0,True,2,"(3, 2, 2, 2, 1, 2, 1, 3, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1)"
379.3103448275862,True,3,"(2, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 3, 2, 2, 1, 2, 2, 1)"
407.4074074074074,True,2,"(2, 3, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 3, 2, 1, 1, 2)"
423.0769230769231,True,2,"(2, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 3, 2, 2, 1, 1, 3, 1, 1, 1, 1, 2, 2, 1, 2)"
440.0,True,1,"(2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 3, 1, 2, 1, 2, 2, 1, 1)"
423.0769230769231,True,2,"(2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 0, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 0, 2)"
379.3103448275862,True,4,"(1, 2, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1)"
379.3103448275862,True,3,"(2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 3, 0, 2, 2, 2, 3, 1, 1, 2)"
333.3333333333333,True,1,"(2, 2, 1, 2, 3, 1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 3, 1, 1, 3, 1, 1, 2, 0, 2, 1, 1, 3, 1)"
407.4074074074074,True,1,"(1, 2, 2, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 1, 3, 1, 1, 2, 2, 1, 1, 2, 0, 1, 2, 1, 2)"
423.0769230769231,True,2,"(2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 3, 1, 2, 2, 2, 2, 2, 2)"
478.2608695652174,True,2,"(2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1)"
333.3333333333333,True,4,"(0, 1, 3, 3, 2, 1, 3, 3, 2, 1, 2, 1, 1, 2, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 0, 0, 2, 2, 2, 1)"
297.2972972972973,True,4,"(2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 3, 2, 2, 1, 1, 1, 1, 1, 3, 1, 1, 0, 2, 2, 2, 2, 1, 3, 2, 1, 3, 2, 2, 2, 1)"
366.6666666666667,True,0,"(2, 3, 2, 3, 2, 1, 1, 2, 1, 1, 1, 2, 0, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 3, 1)"
366.6666666666667,True,2,"(3, 2, 2, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2, 1, 0, 2, 1, 2, 2, 1, 2, 0, 1, 2, 2)"
366.6666666666667,True,1,"(2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 2, 0, 2, 2, 1, 1)"
255.8139534883721,True,1,"(1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 0, 1, 1, 2, 1, 2, 3, 2, 2, 2, 0, 1, 2, 1, 2, 3, 1, 3, 0, 3, 1, 1, 2, 3, 2, 3, 1, 2, 0, 1, 2)"
