fitness,finished,diversity,individual
343.75,True,0,"(2, 2, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 0, 1, 2, 2, 2, 1, 0, 1, 2, 1, 0, 3, 2, 1, 2)"
297.2972972972973,True,0,"(3, 2, 2, 1, 2, 1, 0, 2, 0, 1, 2, 2, 1, 1, 2, 2, 1, 3, 2, 2, 1, 1, 1, 1, 1, 0, 2, 2, 2, 1, 3, 1, 0, 1, 2, 2, 2)"
440.0,True,0,"(2, 3, 1, 2, 1, 2, 1, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1)"
407.4074074074074,True,0,"(2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 3, 2, 2, 1, 1, 1, 2, 0, 2, 2, 1, 2, 1, 1, 2)"
407.4074074074074,True,0,"(2, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 2, 1, 0, 2, 1, 2, 1, 1, 2, 3, 1)"
343.75,True,0,"(2, 2, 2, 1, 2, 1, 1, 2, 2, 2, 0, 1, 3, 2, 1, 1, 3, 1, 2, 1, 1, 2, 2, 2, 0, 1, 1, 2, 0, 1, 2, 1)"
440.0,True,0,"(2, 1, 2, 2, 1, 1, 2, 1, 1, 2, 2, 1, 3, 2, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1)"
423.0769230769231,True,0,"(1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 2, 2, 3, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1)"
1.0,False,1,"(2, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1)"
1.0,False,0,"(1, 2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1)"
354.83870967741933,True,0,"(2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 3, 2, 2, 1, 1, 2, 2, 3, 1, 2, 0, 1, 1, 1, 2, 2, 1, 2, 2)"
354.83870967741933,True,0,"(2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1, 3, 2, 2, 1, 1, 3, 1, 1, 2, 2, 1, 3, 1, 2, 1, 2, 2, 1, 2)"
440.0,True,0,"(2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2)"
0.8571428571428571,False,2,"(2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 3, 1, 2, 2)"
323.52941176470586,True,0,"(3, 0, 1, 0, 2, 2, 2, 0, 2, 1, 2, 1, 1, 1, 2, 2, 2, 3, 3, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 0, 1, 2)"
478.2608695652174,True,0,"(2, 2, 2, 1, 1, 1, 2, 2, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1)"
379.3103448275862,True,0,"(2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0, 3, 1, 2, 1, 2, 2, 1, 2, 2, 3, 2, 2, 2, 1, 2, 2)"
1.0,False,0,"(2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2)"
1.0,False,0,"(2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1)"
478.2608695652174,True,0,"(1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1)"
379.3103448275862,True,0,"(1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2)"
354.83870967741933,True,0,"(1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 0, 2, 2, 2, 2, 3, 1, 1, 2, 1)"
458.3333333333333,True,0,"(1, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 1, 3, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2)"
1.0,False,0,"(2, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1)"
379.3103448275862,True,0,"(1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 3, 2, 1, 0, 2, 0, 2, 1, 1)"
1.0,False,0,"(2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1)"
407.4074074074074,True,0,"(1, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 3, 1, 1, 1, 1, 3, 1, 1, 2)"
333.3333333333333,True,0,"(3, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 2, 2, 3, 2, 2, 1, 1, 2, 1, 2, 1, 3, 1, 2, 1, 0, 3, 1, 3, 2, 1, 1)"
289.4736842105263,True,0,"(2, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 2, 3, 3, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 2, 3, 1, 3, 1, 3, 1, 1, 0, 2, 1, 1, 1, 1)"
323.52941176470586,True,0,"(2, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 3, 2, 2, 1, 1, 2, 2, 1, 3, 1, 1, 2, 2, 2, 1, 1, 0, 1, 2, 2, 1, 2)"
